,apelido,clube_id,clube_nome,jogador_id,posicao_id,posicao_nome,status_id,status_nome,scout,rodada,pontos,preco,variacao,media
5711,Thiago Neves,292,Sport,38277,4,Meia,7,Provável,"{'FC': 1, 'FF': 3, 'PI': 14}",12,,,,
5712,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",1,-0.1,5.0,-2.0,-0.1
5713,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",2,1.0,4.11,-0.89,0.45
5714,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",3,0.0,4.11,0.0,0.45
5715,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",4,0.0,4.11,0.0,0.45
5716,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",5,0.9,3.62,-0.49,0.6
5717,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",6,-1.3,3.03,-0.59,0.13
5718,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",7,-0.1,3.04,0.01,0.08
5719,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",8,4.5,4.04,1.0,0.82
5720,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",9,0.0,3.33,-0.71,0.7
5721,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",10,1.0,3.48,0.15,0.74
5722,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",11,-2.0,2.8,-0.68,0.44
5723,D'Alessandro,285,Internacional,62023,4,Meia,6,Nulo,"{'CA': 2, 'DS': 4, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 2, 'PI': 36}",12,,,,
5724,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",1,0.0,3.0,0.0,0.0
5725,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",2,-0.6,1.95,-1.05,-0.6
5726,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",3,-0.7,1.48,-0.47,-0.65
5727,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",4,2.5,2.16,0.68,0.4
5728,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",5,13.1,5.31,3.15,3.58
5729,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",6,0.9,3.79,-1.52,3.04
5730,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",7,5.2,4.77,0.98,3.4
5731,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",8,5.3,5.26,0.49,3.67
5732,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",9,5.0,5.55,0.29,3.84
5733,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",10,0.0,5.55,0.0,3.84
5734,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",11,0.0,5.55,0.0,3.84
5735,Patrick de Paula,275,Palmeiras,107172,4,Meia,6,Nulo,"{'DS': 20, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 12, 'FT': 1, 'G': 1, 'PI': 39}",12,,,,
5736,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",1,0.0,3.0,0.0,0.0
5737,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",2,0.0,3.0,0.0,0.0
5738,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",3,1.3,2.68,-0.32,1.3
5739,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",4,0.0,2.68,0.0,1.3
5740,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",5,0.0,2.68,0.0,1.3
5741,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",6,-2.1,1.73,-0.95,-0.4
5742,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",7,-0.1,1.89,0.16,-0.3
5743,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",8,2.2,2.38,0.49,0.32
5744,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",9,1.7,2.4,0.02,0.6
5745,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",10,6.7,3.57,1.17,1.62
5746,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",11,2.7,3.08,-0.49,1.77
5747,Wesley,275,Palmeiras,105811,5,Atacante,6,Nulo,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 6, 'FD': 4, 'FF': 1, 'FS': 8, 'I': 3, 'PI': 17}",12,,,,
5748,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",1,-3.8,7.39,-6.61,-3.8
5749,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",2,4.1,6.16,-1.23,0.15
5750,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",3,2.5,5.95,-0.21,0.93
5751,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",4,1.5,5.74,-0.21,1.07
5752,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",5,0.5,5.41,-0.33,0.96
5753,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",6,2.0,5.65,0.24,1.13
5754,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",7,3.2,5.92,0.27,1.43
5755,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",8,0.1,5.43,-0.49,1.26
5756,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",9,0.4,5.38,-0.05,1.16
5757,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",10,5.6,6.43,1.05,1.6
5758,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",11,4.2,6.29,-0.14,1.84
5759,Carlos Sánchez,277,Santos,81677,4,Meia,7,Provável,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 11, 'FD': 6, 'FF': 7, 'FS': 18, 'I': 1, 'PI': 95, 'PP': 1}",12,,,,
5760,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},1,0.0,2.0,0.0,0.0
5761,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},2,0.0,2.0,0.0,0.0
5762,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},3,0.0,2.0,0.0,0.0
5763,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},4,0.0,2.0,0.0,0.0
5764,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},5,0.0,2.0,0.0,0.0
5765,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},6,0.0,2.0,0.0,0.0
5766,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},7,0.0,2.0,0.0,0.0
5767,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},8,0.0,2.0,0.0,0.0
5768,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},9,0.0,2.0,0.0,0.0
5769,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},10,0.0,2.0,0.0,0.0
5770,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},11,0.0,2.0,0.0,0.0
5771,Esteves,275,Palmeiras,100846,2,Lateral,5,Contundido,{},12,,,,
5772,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",1,0.0,9.0,0.0,0.0
5773,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",2,8.8,10.56,1.56,8.8
5774,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",3,-1.1,8.62,-1.94,3.85
5775,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",4,-0.6,8.01,-0.61,2.37
5776,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",5,4.4,8.86,0.85,2.88
5777,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",6,-1.1,7.73,-1.13,2.08
5778,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",7,1.5,7.9,0.17,1.98
5779,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",8,1.8,8.0,0.1,1.95
5780,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",9,4.8,8.64,0.64,2.31
5781,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",10,1.6,8.15,-0.49,2.23
5782,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",11,0.0,7.62,-0.53,2.01
5783,Edenílson,285,Internacional,63289,4,Meia,7,Provável,"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 16, 'FD': 4, 'FF': 4, 'FS': 12, 'G': 1, 'I': 2, 'PI': 69}",12,,,,
5784,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",1,6.9,10.07,3.07,6.9
5785,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",2,3.7,11.13,1.06,5.3
5786,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",3,1.6,10.52,-0.61,4.07
5787,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",4,15.3,14.34,3.82,6.88
5788,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",5,9.0,14.43,0.09,7.3
5789,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",6,13.4,16.27,1.84,8.32
5790,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",7,8.8,16.06,-0.21,8.39
5791,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",8,15.0,18.17,2.11,9.22
5792,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",9,21.1,20.47,2.3,10.54
5793,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",10,-1.6,16.85,-3.62,9.33
5794,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",11,0.0,16.85,0.0,9.33
5795,Thiago Galhardo,285,Internacional,71844,4,Meia,7,Provável,"{'A': 3, 'DS': 9, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 18, 'G': 8, 'I': 4, 'PI': 43}",12,,,,
5796,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",1,0.0,3.0,0.0,0.0
5797,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",2,0.5,2.44,-0.56,0.5
5798,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",3,-0.9,1.81,-0.63,-0.2
5799,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",4,-1.6,1.27,-0.54,-0.67
5800,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",5,-0.3,1.28,0.01,-0.58
5801,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",6,1.7,1.69,0.41,-0.12
5802,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",7,0.3,1.47,-0.22,-0.05
5803,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",8,0.6,1.54,0.07,0.04
5804,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",9,1.0,1.64,0.1,0.16
5805,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",10,19.9,5.79,4.15,2.35
5806,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",11,0.0,5.79,0.0,2.35
5807,Gabriel Sara,276,São Paulo,100763,4,Meia,7,Provável,"{'CA': 1, 'DS': 8, 'FC': 9, 'FD': 2, 'FF': 4, 'FS': 7, 'G': 2, 'I': 3, 'PI': 39}",12,,,,
5808,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},1,0.0,6.0,0.0,0.0
5809,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},2,0.0,6.0,0.0,0.0
5810,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},3,0.0,6.0,0.0,0.0
5811,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},4,0.0,6.0,0.0,0.0
5812,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},5,0.0,6.0,0.0,0.0
5813,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},6,0.0,6.0,0.0,0.0
5814,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},7,0.0,6.0,0.0,0.0
5815,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},8,0.0,6.0,0.0,0.0
5816,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},9,0.0,6.0,0.0,0.0
5817,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},10,0.0,6.0,0.0,0.0
5818,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},11,0.0,6.0,0.0,0.0
5819,Danilo Fernandes,285,Internacional,69051,1,Goleiro,6,Nulo,{},12,,,,
5820,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",1,0.0,12.0,0.0,0.0
5821,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",2,16.4,16.15,4.15,16.4
5822,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",3,1.8,14.31,-1.84,9.1
5823,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",4,1.2,13.69,-0.62,6.47
5824,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",5,4.0,13.99,0.3,5.85
5825,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",6,0.0,13.99,0.0,5.85
5826,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",7,0.0,13.99,0.0,5.85
5827,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",8,0.0,13.99,0.0,5.85
5828,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",9,0.0,13.99,0.0,5.85
5829,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",10,0.0,13.99,0.0,5.85
5830,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",11,0.0,13.99,0.0,5.85
5831,Daniel Alves,276,São Paulo,38939,4,Meia,6,Nulo,"{'DS': 13, 'FC': 6, 'FD': 1, 'FF': 5, 'FS': 12, 'G': 1, 'I': 2, 'PI': 48}",12,,,,
5832,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},1,0.0,2.0,0.0,0.0
5833,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},2,0.0,2.0,0.0,0.0
5834,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},3,0.0,2.0,0.0,0.0
5835,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},4,0.0,2.0,0.0,0.0
5836,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},5,0.0,2.0,0.0,0.0
5837,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},6,0.0,2.0,0.0,0.0
5838,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},7,0.0,2.0,0.0,0.0
5839,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},8,0.0,2.0,0.0,0.0
5840,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},9,0.0,2.0,0.0,0.0
5841,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},10,0.0,2.0,0.0,0.0
5842,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},11,0.0,2.0,0.0,0.0
5843,Luan Patrick,293,Athlético-PR,106835,3,Zagueiro,6,Nulo,{},12,,,,
